,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,ballTimestamp,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,currentInning.team.name,currentInning.team.shortName,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
24,210,1,0,0,"Shaheen Shah Afridi to Rahul, no run","<b>attempted yorker</b> to start but slightly overpitched. Slips out as a low full toss, which Rahul dead-bats back to Shaheen. Falls just short, reaching him on the half-volley as he tumbles forwards in his follow-through","<p>The players are back out there. Shaheen Shah Afridi - who else? - will take the new ball. KL Rahul will take strike, with Rohit Sharma at the other end. One slip in place. Rahul makes Shaheen wait</p><p>Welcome back. The umpires are walking back out. The MCG looks a picture under lights.</p><p>Latif: ""Pakistan are 10-15 runs short""</p><p>Wajid Jawaid : ""Loading.............First over wicket from Shaheen.""</p><p>Previn: ""I think this Pakistan fast bowling attack has too much firepower for the Indian batting lineup.""</p>",,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 0, 'balls': 1}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 0, 'balls': 0}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",1666519534000,244922,1,0,0,India,IND,,,,,,,,,,,,,,,,,,,
23,220,2,0,1,"Shaheen Shah Afridi to Rahul, 1 run","<b>inside-edged</b> down to Naseem at deep fine leg. Full inswinger, angling in late. Rahul looked to push through extra cover but it squeezed away past his pads",,,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 1, 'balls': 2}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 0, 'balls': 0}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 0.2, 'maidens': 0, 'runs': 1, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",1666519595000,244922,2,1,0,India,IND,,,,,,,,,,,,,,,,,,,
22,230,3,0,1,"Shaheen Shah Afridi to Sharma, 1 run","low full toss, clipped off the pads out to deep backward square leg .84mph/135kph","<p>Marais Erasmus has run all the way down to the boundary edge. There are a couple of '4' and '6' cards on the sightscreen creating some glare, so we'll have a short delay while the stewards work out how to get them down. Some confusion as to whether Rohit is happy to continue or not. He is. Shaheen is at the top of his mark.</p>",,False,False,False,False,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 1, 'balls': 1}, {'id': '422108', 'name': 'KL Rahul', 'runs': 1, 'balls': 2}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 0.3, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",1666519746000,244922,3,2,0,India,IND,,,,,,,,,,,,,,,,,,,
21,240,4,0,1,"Shaheen Shah Afridi to Rahul, 1 run","yorker, width outside off stump. Rahul chops down on it but can't squeeze it away past point, where Masood makes a good diving stop",,,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 2, 'balls': 3}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 1, 'balls': 1}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 0.4, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",1666519789000,244922,4,3,0,India,IND,,,,,,,,,,,,,,,,,,,
20,250,5,0,0,"Shaheen Shah Afridi to Sharma, no run","full outside off, nudged calmly into the covers. 87mph/140kph","<p>Atizaz Alam: ""The best batting vs the fastest bowling attack on the planet.""</p>",,False,False,False,False,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 1, 'balls': 2}, {'id': '422108', 'name': 'KL Rahul', 'runs': 2, 'balls': 3}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 0.5, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",1666519830000,244922,5,3,0,India,IND,,,,,,,,,,,,,,,,,,,
19,260,6,0,2,"Shaheen Shah Afridi to Sharma, 2 runs","half-volley, punched through extra cover for a couple as Babar gives chase. Rohit comes forward and pushes defensively with soft hands",,"<p>Wicketless first over for Shaheen.</p><p>Mustafa Moudi: ""That missed Run Out of Masood @1.5 by Kohli has completely changed the dynamic of their innings. They needed a big partnership badly after the openers were out and they got it due to this miss. Hope this doesnt cost us the match !!""</p>",False,False,False,False,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}, {'id': '422108', 'name': 'KL Rahul', 'runs': 2, 'balls': 3}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",1666519870000,244922,6,5,0,India,IND,False,5.0,0.0,5.0,0.0,5.0,8.15,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}, {'id': '422108', 'name': 'KL Rahul', 'runs': 2, 'balls': 3}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",IND,19.0,114.0,155.0,,,,,,
18,21010,1,1,0,"Naseem Shah to Rahul, no run","struck on the pad, <strong>optimistic appeal for lbw</strong> but sliding down. Rahul was looking to work off his legs and was struck just below the knee roll. A bit of early movement for Naseem","<p>Naseem Shah. Deep third and deep backward square are the men out.</p><p>Some swing for Shaheen, but not as much as India's opening bowlers found two hours ago.</p><p>Sajeel: ""World is ending, no wicket in first over for Shaheen!!""</p><p>Ali: ""Is it repeat of 24/10/2021? India 160/0?? Any takes?""</p>",,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 2, 'balls': 4}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666519983000,244922,7,5,0,India,IND,,,,,,,,,,,,,,,,,,,
17,21020,2,1,0,"Naseem Shah to Rahul, no run","full and straight, punched firmly to mid-off. 89mph/143kph, Naseem bending his back",,,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 2, 'balls': 5}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666520008000,244922,8,5,0,India,IND,,,,,,,,,,,,,,,,,,,
16,21030,3,1,2,"Naseem Shah to Rahul, 2 runs","back of a length, Rahul rocks back and steers deftly off the back foot, down to deep third. Not much width but just enough for Rahul to hang back and let his hands take over",,,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 4, 'balls': 6}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 0.3, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666520042000,244922,9,7,0,India,IND,,,,,,,,,,,,,,,,,,,
15,21040,4,1,0,"Naseem Shah to Rahul, no run","straight, good-length ball, defended solidly. 86mph/139kph",,,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 4, 'balls': 7}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 0.4, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666520082000,244922,10,7,0,India,IND,,,,,,,,,,,,,,,,,,,
14,21050,5,1,0,"Naseem Shah to Rahul, OUT","<b>dragged on, Naseem strikes!</b> Just short of a good length, Rahul was looking to steer it away with soft hands and an open face. But he could only manage to inside-edge into his back pad, and then onto the stumps. 88mph/142kph. Naseem roars in celebration and hugs Shadab. Pakistan have their early breakthrough",,,False,False,False,False,"[{'id': '422108', 'name': 'KL Rahul', 'runs': 4, 'balls': 8}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 0.5, 'maidens': 0, 'runs': 2, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666520155000,244922,11,7,1,India,IND,,,,,,,,,,,,,,422108,KL Rahul,Naseem Shah,4.0,8.0,KL Rahul  b Naseem Shah 4 (13m 8b 0x4 0x6) SR: 50.00
13,21060,6,1,0,"Naseem Shah to Kohli, no run","steered to point, square up a touch. 87mph/140kph",<p>Kohli strides out at No. 3.</p>,,False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 0, 'balls': 1}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666520208000,244922,12,7,1,India,IND,False,2.0,1.0,7.0,1.0,3.5,8.5,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 0, 'balls': 1}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 3}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",IND,18.0,108.0,153.0,,,,,,
12,22010,1,2,0,"Shaheen Shah Afridi to Sharma, no run","sprayed wide outside off stump from a fullish length, left alone. Just inside the wide line","<p>Osama: ""If Shaheen doesn't get you, Naseem will!!""</p>",,False,False,False,False,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 3, 'balls': 4}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 0, 'balls': 1}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1.1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}]",1666520261000,244922,13,7,1,India,IND,,,,,,,,,,,,,,,,,,,
11,22020,2,2,1,"Shaheen Shah Afridi to Sharma, 1 run","on a length, angled across. Nudged to cover for a sharp single",,,False,False,False,False,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 5}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 0, 'balls': 1}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1.2, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}]",1666520301000,244922,14,8,1,India,IND,,,,,,,,,,,,,,,,,,,
10,22030,3,2,0,"Shaheen Shah Afridi to Kohli, no run","angled across him, wide outside off and left alone. 83mph/134kph, no swing.",,,False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 0, 'balls': 2}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 5}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1.3, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}]",1666520336000,244922,15,8,1,India,IND,,,,,,,,,,,,,,,,,,,
9,22040,4,2,2,"Shaheen Shah Afridi to Kohli, 2 runs","<b>timed through the infield</b> but Shadab will scamper back to catch up with it. In-between length from Shaheen, in the slot, and Kohli came forward to punch through cover",,,False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 3}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 5}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1.4, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}]",1666520376000,244922,16,10,1,India,IND,,,,,,,,,,,,,,,,,,,
8,22050,5,2,0,"Shaheen Shah Afridi to Kohli, no run",nips in off the seam from a good length. Kohli gets forward to punch towards mid-off,"<p>Changes his angle, around the wicket</p>","<p>Ritu Raj: ""KL Rahul seemed very tentative!""</p><p>Fahad Abbasi: ""Naseem got Rahul in a similar fashion in asia cup as well.""</p>",False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 4}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 5}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 1.5, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}]",1666520415000,244922,17,10,1,India,IND,,,,,,,,,,,,,,,,,,,
7,22060,6,2,0,"Shaheen Shah Afridi to Kohli, no run","nips in sharply off the seam and Shaheen belts out an appeal... but Erasmus isn't interested, and Babar doesn't pause to consider the review. Looked like it wold have missed the top of leg stump",,"<p><b>Sid Monga at the MCG:</b> ""A very fine drizzle... so fine it has stopped</b>.</p>",False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 5}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 5}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}]",1666520456000,244922,18,10,1,India,IND,False,3.0,0.0,10.0,1.0,3.33,8.82,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 5}, {'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 5}]","[{'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 1}]",IND,17.0,102.0,150.0,,,,,,
6,23010,1,3,0,"Haris Rauf to Sharma, no run","good length, punched to point","<p>Haris Rauf into the attack at <a href=""https://www.espncricinfo.com/story/t20-world-cup-2022-trent-woodhill-haris-rauf-s-four-overs-could-determine-the-outcome-of-india-pakistan-match-1341091"">his adopted home ground</a></p><p>Just a reminder that moments like that Naseem wicket could be one of the <a href=""https://www.fancraze.com/icc?utm_source=cricinfo&utm_medium=partnership&utm_campaign=2022_10_16_cricinfo_commentary_cotd"">Crictos of the Game</a>. If you want to sign up to own Crictos from the next game, you can head over to our digital collectibles affiliates <a href=""https://www.fancraze.com/icc?utm_source=cricinfo&utm_medium=partnership&utm_campaign=2022_10_16_cricinfo_commentary_cotd"">FanCraze</a> and join the queue.</p>",,False,False,False,False,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 6}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 5}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666520536000,244922,19,10,1,India,IND,,,,,,,,,,,,,,,,,,,
5,23020,2,3,0,"Haris Rauf to Sharma, OUT","<b>nicked off, Iftikhar takes a blinder at slip! 90mph/145kph, too quick for Rohit!</b> Just a fraction full of a good length, and Rohit's feet were footed to the crease. He poked tentatively, playing away from his body, and a thickish edge flew quickly to Iftikhar. Kettleborough, the TV umpire, wants to check the catch, but it's definitely a fair one. He dived low, <b>flinging himself to his right, and took it cleanly</b>",,,False,False,False,False,"[{'id': '34102', 'name': 'Rohit Sharma', 'runs': 4, 'balls': 7}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 5}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666520664000,244922,20,10,2,India,IND,,,,,,,,,,,,,,34102,Rohit Sharma,Haris Rauf,4.0,7.0,RG Sharma c Iftikhar Ahmed b Haris Rauf 4 (20m 7b 0x4 0x6) SR: 57.14
4,23030,3,3,4,"Haris Rauf to Yadav, FOUR","<b>timed sweetly past the bowler for four!</b> Ooft, stunning start from SKY, the shot of a man in sublime touch. Slighlty overpitched, looking for some swing which never arrived, and Suryakumar's straight drive was crisp","<p>SKY at No. 4, arguably the world's in-form T20 batter. Two slips.</p>",,False,False,False,True,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 4, 'balls': 1}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 5}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 0.3, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666520731000,244922,21,14,2,India,IND,,,,,,,,,,,,,,,,,,,
3,23040,4,3,3,"Haris Rauf to Yadav, 3 runs","<b>punched through the covers, into the gap</b> but the fielder will catch up with it. On a length, stands tall and times it between cover and point. 91mph/146kph",,,False,False,False,False,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 7, 'balls': 2}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 5}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 0.4, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666520768000,244922,22,17,2,India,IND,,,,,,,,,,,,,,,,,,,
2,23050,5,3,0,"Haris Rauf to Kohli, no run","on a length, 92mph/148kph. Steered to point with an open face and looks for a single, but SKY rightly sends him back",,,False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 6}, {'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 7, 'balls': 2}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 0.5, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666520801000,244922,23,17,2,India,IND,,,,,,,,,,,,,,,,,,,
1,23060,6,3,0,"Haris Rauf to Kohli, no run","length ball, angling into the pads. Worked calmly into the leg side",,,False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 7}, {'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 7, 'balls': 2}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666520835000,244922,24,17,2,India,IND,False,7.0,1.0,17.0,2.0,4.25,8.93,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 7}, {'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 7, 'balls': 2}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '1072470', 'name': 'Shaheen Shah Afridi', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}]",IND,16.0,96.0,143.0,,,,,,
0,24010,1,4,0,"Naseem Shah to Yadav, no run","<b>beaten on the outside edge</b>. Surya is turned into an 'S' by a wide-ish length ball, which jags away sharply off the seam. Good diving take by Rizwan, low to his right",,,False,False,False,False,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 7, 'balls': 3}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 7}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 1.1, 'maidens': 0, 'runs': 2, 'wickets': 1}, {'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666520917000,244922,25,17,2,India,IND,,,,,,,,,,,,,,,,,,,
24,24020,2,4,0,"Naseem Shah to Yadav, no run","length ball, leading edge pops up towards cover but falls short. Naseem is getting the ball to move here, but mainly off the seam rather than in the air",,,False,False,False,False,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 7, 'balls': 4}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 7}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 1.2, 'maidens': 0, 'runs': 2, 'wickets': 1}, {'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666520945000,244922,26,17,2,India,IND,,,,,,,,,,,,,,,,,,,
23,24030,3,4,3,"Naseem Shah to Yadav, 3 runs","on a length, whipped away past square leg with a wristy flourish. Slightly aerial, but past the man in tight. 88mph/142kph",,,False,False,False,False,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 10, 'balls': 5}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 2, 'balls': 7}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 1.3, 'maidens': 0, 'runs': 5, 'wickets': 1}, {'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666520978000,244922,27,20,2,India,IND,,,,,,,,,,,,,,,,,,,
22,24040,4,4,1,"Naseem Shah to Kohli, 1 run","length ball outside off, steered past Shadab at backward point with an open face and down to deep third. 87mph/140kph","<p>Vivek: ""India's new T20 batting template disintegrates against old-fashioned Pakistani pace bowling at the MCG. Look to the Sky for hope?""</p>",,False,False,False,False,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 3, 'balls': 8}, {'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 10, 'balls': 5}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 1.4, 'maidens': 0, 'runs': 6, 'wickets': 1}, {'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666521031000,244922,28,21,2,India,IND,,,,,,,,,,,,,,,,,,,
21,24050,5,4,0,"Naseem Shah to Yadav, no run","length ball, angling in with a hint of seam movement. Pushes at it with hard hands, and inside-edges towards mid-on",,<p>The MCG crowd are clapping along to the beat of We Will Rock You</p>,False,False,False,False,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 10, 'balls': 6}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 3, 'balls': 8}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 1.5, 'maidens': 0, 'runs': 6, 'wickets': 1}, {'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666521070000,244922,29,21,2,India,IND,,,,,,,,,,,,,,,,,,,
20,24060,6,4,1,"Naseem Shah to Yadav, 1 run","steepling bounce from just short of a good length. SKY is taken by surprised, rocking back late and steering down to deep third for a single",,<p>Fantastic start by Naseem Shah. A superstar in the making.</p>,False,False,False,False,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 11, 'balls': 7}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 3, 'balls': 8}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 2, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666521109000,244922,30,22,2,India,IND,False,5.0,0.0,22.0,2.0,4.4,9.2,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 11, 'balls': 7}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 3, 'balls': 8}]","[{'id': '1158088', 'name': 'Naseem Shah', 'overs': 2, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '1161606', 'name': 'Haris Rauf', 'overs': 1, 'maidens': 0, 'runs': 7, 'wickets': 1}]",IND,15.0,90.0,138.0,,,,,,
19,25010,1,5,0,"Haris Rauf to Yadav, no run","length ball, <strong>92mph/148kph</strong>. Steered to point with an open face","<p>Rauf to close out the powerplay. </p><p>Sam: ""5 overs.... so we are having a result one way or the other""</p>",,False,False,False,False,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 11, 'balls': 8}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 3, 'balls': 8}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 1.1, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 2, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666521166000,244922,31,22,2,India,IND,,,,,,,,,,,,,,,,,,,
18,25020,2,5,4,"Haris Rauf to Yadav, FOUR","<b>disdainfully pulled over midwicket!</b> 89mph/144kph, a fraction short of a length, but SKY's eyes lit up. Swivels on the front foot and clears the infield comfortably",,,False,False,False,True,"[{'id': '446507', 'name': 'Suryakumar Yadav', 'runs': 15, 'balls': 9}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 3, 'balls': 8}]","[{'id': '1161606', 'name': 'Haris Rauf', 'overs': 1.2, 'maidens': 0, 'runs': 11, 'wickets': 1}, {'id': '1158088', 'name': 'Naseem Shah', 'overs': 2, 'maidens': 0, 'runs': 7, 'wickets': 1}]",1666521204000,244922,32,26,2,India,IND,,,,,,,,,,,,,,,,,,,
